0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0.7139346
1	0.9440913
1	0.98221856
1	0.9797233
1	0.9891613
1	0.99357456
1	0.998038
1	0.99566627
1	0.9961428
1	0.98656785
1	0.5085078
0	0
1	0.3157881
1	0.30958307
1	0.9496279
1	0.92970896
1	0.96614176
1	0.82068807
1	0.85305154
1	0.8297146
1	0.8665051
1	0.8346
1	0.800467
1	0.77508324
1	0.7336231
1	0.73715883
1	0.7718794
1	0.75707227
1	0.75310534
1	0.72254306
1	0.7304559
1	0.72021586
1	0.71739376
1	0.7305505
1	0.72399837
1	0.75472444
1	0.7832854
1	0.79606193
1	0.81015843
1	0.8002836
1	0.80840915
1	0.8263401
1	0.8560896
1	0.81826276
1	0.7803575
1	0.71357125
1	0.7022836
1	0.6580193
1	0.61613065
1	0.6327286
1	0.6059948
1	0.6487845
1	0.65971076
1	0.67065
1	0.65359944
1	0.65338
1	0.6368094
1	0.62523186
1	0.6111869
1	0.6241591
1	0.61244553
1	0.60940737
1	0.6144947
1	0.6021367
1	0.6117399
1	0.59450537
1	0.55639005
1	0.5799374
1	0.592904
1	0.61214364
1	0.6079009
1	0.58484054
1	0.58807814
1	0.5872948
1	0.5955823
1	0.595421
1	0.57198477
1	0.62801003
1	0.6227134
1	0.6297977
1	0.6376563
1	0.64085895
1	0.63009346
1	0.6442075
1	0.65690005
1	0.6546267
1	0.6568917
1	0.66218466
1	0.67244834
1	0.67687017
1	0.6790785
1	0.6948293
1	0.68998015
1	0.68276227
1	0.68854976
1	0.67499465
1	0.6728937
1	0.6479686
1	0.6286079
1	0.6491494
1	0.64082
1	0.65825456
1	0.64661074
1	0.6163916
1	0.600919
1	0.60299045
1	0.6027164
1	0.61274636
1	0.6113143
1	0.6063306
1	0.6073913
1	0.64738995
1	0.62603927
1	0.6481443
1	0.6459623
1	0.71844697
1	0.63266224
1	0.61944425
1	0.28028557
1	0.65763205
1	0.9322853
1	0.95769984
1	0.97307813
1	0.974251
1	0.9796468
1	0.9939486
1	0.96252525
1	0.9913993
1	0.48814216
1	0.7169445
1	0.94644284
1	0.89898306
1	0.28347647
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
